"date","close","volume","open","high","low"
"2017/07/06","3.9000","3257.0000","3.9000","3.9000","3.9000"
"2017/07/05","3.9200","2607.0000","4.0977","4.0977","3.9000"
"2017/07/03","3.8700","17535.0000","4.0300","4.0300","3.6500"
"2017/06/30","4.0800","17787.0000","3.9500","4.0900","3.7100"
"2017/06/29","3.9900","4616.0000","3.9600","4.0400","3.9500"
"2017/06/28","3.9900","5960.0000","3.9700","4.0100","3.9300"
"2017/06/27","4.0000","6170.0000","3.9100","4.0500","3.9100"
"2017/06/26","4.0090","15462.0000","4.0000","4.0119","3.9000"
"2017/06/23","3.9400","22264.0000","3.9900","4.0000","3.9100"
"2017/06/22","3.9400","18949.0000","3.8400","4.1000","3.8400"
"2017/06/21","3.9010","28789.0000","4.0500","4.0700","3.9010"
"2017/06/20","4.0100","9312.0000","3.9301","4.0499","3.8900"
"2017/06/19","4.0000","19143.0000","3.8400","4.1000","3.7500"
"2017/06/16","3.5900","37859.0000","4.1000","4.1100","3.5900"
"2017/06/15","4.0300","21629.0000","3.9650","4.1200","3.9500"
"2017/06/14","3.9300","7039.0000","3.9900","4.0000","3.9300"
"2017/06/13","4.0200","6295.0000","3.7967","4.0400","3.7967"
"2017/06/12","3.9800","7276.0000","4.0000","4.0000","3.8000"
"2017/06/09","4.0000","6462.0000","3.9800","4.0000","3.9400"
"2017/06/08","4.0100","20466.0000","3.9800","4.0400","3.9000"
"2017/06/07","3.9500","11074.0000","3.9800","3.9900","3.7760"
"2017/06/06","3.9300","23988.0000","3.9300","3.9400","3.8000"
"2017/06/05","3.9500","11606.0000","3.8900","3.9600","3.8800"
"2017/06/02","3.9100","14614.0000","3.8500","3.9500","3.7810"
"2017/06/01","3.8000","1061.0000","3.8440","3.9000","3.8000"
"2017/05/31","3.8900","59382.0000","3.6000","3.9400","3.6000"
"2017/05/30","3.7050","1207.0000","3.6970","3.7100","3.6100"
"2017/05/26","3.6200","29445.0000","3.4800","3.6900","3.4800"
"2017/05/25","3.6300","2669.0000","3.5900","3.7900","3.5800"
"2017/05/24","3.5200","2826.0000","3.5600","3.6500","3.5101"
"2017/05/23","3.5900","6051.0000","3.7500","3.7500","3.5510"
"2017/05/22","3.6500","4564.0000","3.9334","3.9334","3.5600"
"2017/05/19","3.6300","3068.0000","3.4571","3.6300","3.4571"
"2017/05/18","3.6300","10952.0000","3.4200","3.7000","3.4100"
"2017/05/17","3.4200","13455.0000","3.4300","3.5600","3.4100"
"2017/05/16","3.5000","8171.0000","3.5000","3.6500","3.4501"
"2017/05/15","3.7000","4767.0000","3.6300","3.7781","3.6300"
"2017/05/12","3.6200","28221.0000","3.5300","3.7690","3.4000"
"2017/05/11","3.5400","10424.0000","3.6000","3.6200","3.5179"
"2017/05/10","3.6500","30470.0000","3.8200","3.8280","3.5000"
"2017/05/09","3.7900","51021.0000","3.8600","4.1000","3.6800"
"2017/05/08","3.7400","36849.0000","3.6000","4.1500","3.6000"
"2017/05/05","3.7600","17336.0000","3.6200","3.7600","3.4700"
"2017/05/04","3.7100","17634.0000","3.7100","3.7300","3.6500"
"2017/05/03","3.7500","17051.0000","3.7600","3.8100","3.6200"
