"date","close","volume","open","high","low"
"2017/09/22","1.2600","152555.0000","1.2500","1.2700","1.2100"
"2017/09/21","1.2500","26942.0000","1.2235","1.2606","1.2200"
"2017/09/20","1.2700","165786.0000","1.2700","1.3100","1.2100"
"2017/09/19","1.2800","31256.0000","1.3000","1.3010","1.2500"
"2017/09/18","1.3200","89410.0000","1.3500","1.3500","1.2800"
"2017/09/15","1.3500","56951.0000","1.3300","1.3500","1.3000"
"2017/09/14","1.3300","64954.0000","1.2900","1.3300","1.2600"
"2017/09/13","1.3000","104794.0000","1.2700","1.3100","1.2300"
"2017/09/12","1.2600","17197.0000","1.3000","1.3100","1.2600"
"2017/09/11","1.2800","21080.0000","1.2300","1.2900","1.2300"
"2017/09/08","1.2300","66855.0000","1.2600","1.3351","1.2300"
"2017/09/07","1.3100","186462.0000","1.2000","1.3600","1.1991"
"2017/09/06","1.2199","65479.0000","1.2300","1.2300","1.1800"
"2017/09/05","1.2100","51841.0000","1.2080","1.2370","1.2000"
"2017/09/01","1.2000","41828.0000","1.2101","1.2279","1.1800"
"2017/08/31","1.2000","97902.0000","1.2100","1.2299","1.1900"
"2017/08/30","1.2200","17273.0000","1.2170","1.2400","1.2000"
"2017/08/29","1.2300","32101.0000","1.2200","1.2500","1.2100"
"2017/08/28","1.2500","69717.0000","1.2300","1.2700","1.2000"
"2017/08/25","1.2200","59655.0000","1.2300","1.2400","1.2000"
"2017/08/24","1.2400","18818.0000","1.2100","1.2400","1.2000"
"2017/08/23","1.2100","39080.0000","1.2700","1.2700","1.2100"
"2017/08/22","1.2000","92500.0000","1.2600","1.2600","1.2000"
"2017/08/21","1.2600","76286.0000","1.2500","1.2700","1.2300"
"2017/08/18","1.2600","91863.0000","1.3000","1.3000","1.2500"
"2017/08/17","1.2700","67322.0000","1.3200","1.3350","1.2500"
"2017/08/16","1.3400","201948.0000","1.2800","1.3800","1.2800"
"2017/08/15","1.2800","23007.0000","1.2700","1.3100","1.2700"
"2017/08/14","1.2800","31804.0000","1.2800","1.3100","1.2600"
"2017/08/11","1.2500","151913.0000","1.2600","1.3000","1.2100"
"2017/08/10","1.2300","237842.0000","1.3000","1.3200","1.2300"
"2017/08/09","1.3500","383896.0000","1.4000","1.5000","1.2900"
"2017/08/08","1.2900","49101.0000","1.3000","1.3400","1.2900"
"2017/08/07","1.3000","60522.0000","1.3300","1.3470","1.3000"
"2017/08/04","1.3400","140812.0000","1.4300","1.4900","1.2800"
"2017/08/03","1.4000","63502.0000","1.4300","1.4500","1.3900"
"2017/08/02","1.4800","18842.0000","1.5000","1.5000","1.4405"
"2017/08/01","1.4900","42512.0000","1.4770","1.5000","1.3910"
"2017/07/31","1.4100","70397.0000","1.4500","1.4600","1.4000"
"2017/07/28","1.4500","31529.0000","1.4600","1.5399","1.4500"
"2017/07/27","1.4800","37498.0000","1.5000","1.5400","1.4700"
"2017/07/26","1.5233","163659.0000","1.5000","1.6000","1.5000"
"2017/07/25","1.5000","65636.0000","1.4600","1.5000","1.4500"
"2017/07/24","1.4600","31286.0000","1.4500","1.4900","1.4500"
"2017/07/21","1.4650","132702.0000","1.4500","1.4650","1.4100"
"2017/07/20","1.4400","81068.0000","1.4179","1.4800","1.4015"
"2017/07/19","1.4400","65702.0000","1.4000","1.5000","1.3524"
"2017/07/18","1.3990","66791.0000","1.4818","1.4818","1.3500"
"2017/07/17","1.4400","108110.0000","1.5300","1.5300","1.3800"
"2017/07/14","1.4700","86208.0000","1.4200","1.5000","1.4021"
"2017/07/13","1.4100","108679.0000","1.3500","1.4400","1.3447"
"2017/07/12","1.3300","155389.0000","1.3000","1.3800","1.2500"
"2017/07/11","1.2500","33102.0000","1.2500","1.2801","1.2500"
"2017/07/10","1.2400","126564.0000","1.3100","1.3500","1.2400"
"2017/07/07","1.3300","36143.0000","1.2820","1.3300","1.2600"
"2017/07/06","1.3000","49071.0000","1.3200","1.3200","1.2600"
"2017/07/05","1.3100","26474.0000","1.3700","1.4000","1.3000"
"2017/07/03","1.3300","20480.0000","1.3500","1.3500","1.3200"
"2017/06/30","1.3100","64687.0000","1.3000","1.3299","1.3000"
"2017/06/29","1.3068","12051.0000","1.3000","1.3100","1.2800"
"2017/06/28","1.3000","237610.0000","1.2400","1.3400","1.2400"
"2017/06/27","1.2500","106510.0000","1.2500","1.2700","1.2500"
"2017/06/26","1.2600","42568.0000","1.3300","1.3300","1.2500"
"2017/06/23","1.2700","56531.0000","1.2600","1.3000","1.2500"
"2017/06/22","1.2669","56422.0000","1.2100","1.2700","1.2100"
"2017/06/21","1.2200","66071.0000","1.2300","1.2800","1.2200"
"2017/06/20","1.2499","91912.0000","1.2800","1.3400","1.2300"
"2017/06/19","1.2700","35148.0000","1.2550","1.3500","1.2500"
"2017/06/16","1.2500","162919.0000","1.2500","1.2800","1.2300"
"2017/06/15","1.2600","31295.0000","1.2500","1.2900","1.2500"
"2017/06/14","1.2501","35225.0000","1.2776","1.2776","1.2500"
"2017/06/13","1.2600","114213.0000","1.2740","1.3000","1.2600"
"2017/06/12","1.2500","32582.0000","1.2500","1.3200","1.2400"
"2017/06/09","1.2700","53388.0000","1.3200","1.5000","1.2600"
"2017/06/08","1.3200","34687.0000","1.2300","1.3200","1.2300"
"2017/06/07","1.2500","235987.0000","1.2862","1.2862","1.1400"
"2017/06/06","1.2600","166464.0000","1.3100","1.3200","1.2200"
"2017/06/05","1.3400","135964.0000","1.3700","1.3799","1.2700"
"2017/06/02","1.3451","25581.0000","1.3562","1.3599","1.3200"
"2017/06/01","1.3200","89505.0000","1.2900","1.3400","1.2800"
"2017/05/31","1.2900","90144.0000","1.3160","1.3160","1.2700"
"2017/05/30","1.3200","51229.0000","1.3000","1.3500","1.3000"
"2017/05/26","1.3400","30762.0000","1.3100","1.3400","1.3044"
"2017/05/25","1.3000","60928.0000","1.3200","1.3900","1.3000"
"2017/05/24","1.3201","80051.0000","1.3500","1.3500","1.3100"
"2017/05/23","1.3699","54053.0000","1.3400","1.3800","1.3400"
"2017/05/22","1.3300","69227.0000","1.3700","1.3700","1.3100"
