datetime,close,volume,open,high,low,missing
2014-06-20,18.32,18271.0,18.16,18.7184,18.08,0.0
2014-06-23,18.64,23281.0,18.4,18.72,18.16,0.0
2014-06-24,18.16,30186.0,18.72,18.72,18.08,0.0
2014-06-25,18.4,23451.0,18.24,18.4,17.76,0.0
2014-06-26,18.0,10000.0,18.16,18.56,18.0,0.0
2014-06-27,18.32,15107.0,17.76,18.4,17.76,0.0
2014-06-30,17.84,15504.0,18.32,18.4,17.84,0.0
2014-07-01,18.16,11846.0,17.92,18.4,17.76,0.0
2014-07-02,18.88,121915.0,18.4,20.2336,18.1448,0.0
2014-07-03,18.8,20782.0,19.04,19.36,18.48,0.0
2014-07-04,18.8,20782.0,19.04,19.36,18.48,1.0
2014-07-07,18.8,26890.0,18.88,19.28,18.56,0.0
2014-07-08,18.8,47879.0,18.56,19.12,18.48,0.0
2014-07-09,18.8,6525.0,18.96,19.2,18.5608,0.0
2014-07-10,18.24,17354.0,18.48,18.72,18.0,0.0
2014-07-11,18.16,11166.0,18.32,18.56,18.0,0.0
2014-07-14,18.32,6854.0,18.08,18.8,18.056,0.0
2014-07-15,17.84,25361.0,18.56,18.64,17.36,0.0
2014-07-16,16.48,216162.0,17.6,17.6,12.88,0.0
2014-07-17,15.92,39529.0,16.64,16.64,15.608,0.0
2014-07-18,15.2,37296.0,15.92,15.92,15.04,0.0
2014-07-21,15.28,8062.0,15.2,15.6,15.1384,0.0
2014-07-22,15.76,13894.0,15.36,16.0,15.2808,0.0
2014-07-23,15.84,22885.0,15.68,16.08,15.68,0.0
2014-07-24,15.52,14367.0,15.928,16.24,15.36,0.0
2014-07-25,15.44,7047.0,15.52,15.84,15.2808,0.0
2014-07-28,15.2,11302.0,14.56,15.6,14.48,0.0
2014-07-29,15.4408,4561.0,15.2,15.68,15.2,0.0
2014-07-30,14.88,62721.0,15.52,15.84,14.72,0.0
2014-07-31,15.04,13017.0,14.8,15.12,14.56,0.0
2014-08-01,14.88,12097.0,14.88,15.12,14.72,0.0
2014-08-04,14.4,16377.0,15.12,15.12,14.24,0.0
2014-08-05,14.56,8434.0,14.24,14.72,14.24,0.0
2014-08-06,14.8,6225.0,14.64,14.8,14.56,0.0
2014-08-07,15.28,5570.0,14.8,15.52,14.7992,0.0
2014-08-08,15.2,39597.0,15.6,15.76,14.96,0.0
2014-08-11,14.4,32721.0,15.28,15.36,14.32,0.0
2014-08-12,13.76,36251.0,14.24,14.4,13.6,0.0
2014-08-13,13.36,30630.0,13.92,13.92,12.96,0.0
2014-08-14,14.16,16577.0,13.6,14.56,13.6,0.0
2014-08-15,14.16,5653.0,14.08,14.6392,13.8408,0.0
2014-08-18,13.6,22278.0,14.16,14.64,13.12,0.0
2014-08-19,13.52,13976.0,13.52,13.6,13.36,0.0
2014-08-20,13.92,13824.0,13.3936,14.24,13.3936,0.0
2014-08-21,13.84,7093.0,14.0,14.08,13.44,0.0
2014-08-22,14.08,6796.0,13.84,14.24,13.6,0.0
2014-08-25,13.28,57886.0,14.08,14.48,13.2,0.0
2014-08-26,13.04,62218.0,13.28,13.592,12.56,0.0
2014-08-27,13.36,9675.0,13.36,13.52,12.96,0.0
2014-08-28,13.68,8057.0,13.52,13.68,13.36,0.0
2014-08-29,13.84,13458.0,13.68,14.0,13.6,0.0
2014-09-01,13.84,13458.0,13.68,14.0,13.6,1.0
2014-09-02,13.6,10382.0,13.92,14.0,13.52,0.0
2014-09-03,13.76,6632.0,13.6,13.84,13.52,0.0
2014-09-04,13.52,9408.0,13.6,13.84,13.28,0.0
2014-09-05,13.68,4059.0,13.44,13.84,13.44,0.0
2014-09-08,13.84,17317.0,13.76,14.3192,13.76,0.0
2014-09-09,13.84,6938.0,13.68,14.0,13.52,0.0
2014-09-10,14.0,6783.0,13.84,14.16,13.52,0.0
2014-09-11,14.0,20453.0,13.992,14.16,13.84,0.0
2014-09-12,13.68,16571.0,14.0,14.08,13.36,0.0
2014-09-15,13.44,10615.0,13.52,13.6,13.28,0.0
2014-09-16,13.28,5184.0,13.36,13.68,13.28,0.0
2014-09-17,13.44,3160.0,13.28,13.6,13.28,0.0
2014-09-18,13.28,9918.0,13.44,13.68,13.28,0.0
2014-09-19,13.28,11345.0,13.2,13.44,13.2,0.0
2014-09-22,12.88,5515.0,13.12,13.52,12.88,0.0
2014-09-23,12.7312,12635.0,12.88,13.12,12.72,0.0
2014-09-24,12.72,5784.0,13.2,13.76,12.64,0.0
2014-09-25,12.64,3921.0,12.64,12.96,12.64,0.0
2014-09-26,13.04,11406.0,12.72,13.112,12.64,0.0
2014-09-29,13.28,19825.0,13.04,13.704,13.04,0.0
2014-09-30,13.28,7672.0,13.44,13.44,12.8,0.0
2014-10-01,12.8,14130.0,13.12,14.0,12.64,0.0
2014-10-02,12.72,14631.0,12.88,13.2,12.64,0.0
2014-10-03,12.24,35754.0,12.64,13.04,12.16,0.0
2014-10-06,12.24,36721.0,12.24,12.8,12.08,0.0
2014-10-07,11.2,61393.0,12.08,12.4,10.96,0.0
2014-10-08,10.3992,65965.0,11.2,11.28,9.84,0.0
2014-10-09,9.76,62359.0,10.4,10.4,9.6,0.0
2014-10-10,9.76,29390.0,9.6,10.24,9.6,0.0
2014-10-13,9.68,16375.0,9.76,9.92,9.36,0.0
2014-10-14,9.52,21158.0,9.76,9.84,9.44,0.0
2014-10-15,9.6,24994.0,9.6,10.08,9.52,0.0
2014-10-16,10.48,42511.0,9.76,10.8,9.7416,0.0
2014-10-17,10.8,35815.0,10.8,11.2,10.32,0.0
2014-10-20,10.8,17239.0,11.04,11.04,10.48,0.0
2014-10-21,10.8,8770.0,10.88,11.52,10.8,0.0
2014-10-22,10.8,7839.0,11.04,11.04,10.56,0.0
2014-10-23,10.8,4744.0,11.04,11.04,10.56,0.0
2014-10-24,10.72,30275.0,11.12,11.12,10.56,0.0
2014-10-27,10.8,11590.0,10.72,10.96,10.56,0.0
2014-10-28,10.48,81486.0,10.96,10.96,10.24,0.0
2014-10-29,10.8,19768.0,10.64,10.8,10.16,0.0
2014-10-30,10.8,14191.0,10.8,10.96,10.56,0.0
2014-10-31,11.28,30546.0,10.8,11.36,10.8,0.0
2014-11-03,11.04,11527.0,11.28,11.52,10.88,0.0
2014-11-04,11.04,11465.0,11.04,11.04,10.8,0.0
2014-11-05,10.96,8466.0,11.04,11.3592,10.8,0.0
2014-11-06,10.64,12703.0,11.04,11.04,10.416,0.0
2014-11-07,10.8,14365.0,10.5608,11.04,10.5608,0.0
2014-11-10,10.72,13199.0,10.8,10.88,10.5608,0.0
2014-11-11,10.72,21731.0,11.12,11.12,10.64,0.0
2014-11-12,11.28,14480.0,10.768,11.3592,10.64,0.0
2014-11-13,11.04,13934.0,11.44,11.6,11.04,0.0
2014-11-14,11.28,4989.0,11.04,11.52,11.04,0.0
2014-11-17,10.8,23788.0,11.28,12.0,10.72,0.0
2014-11-18,10.96,7415.0,10.72,11.44,10.56,0.0
2014-11-19,11.2,7920.0,10.88,11.36,10.88,0.0
2014-11-20,11.36,9517.0,11.12,11.576,11.0408,0.0
2014-11-21,11.44,17037.0,10.96,11.6,10.96,0.0
